,0,1,2,3,4,5,6,y
9354,-0.43206474246892906,-0.1954021937186235,-0.5165756861874153,-0.4777801323405069,-0.5138569711567494,-0.04020163615738808,0.49302030332316094,BATTERY
9355,-0.43206474246892906,-0.40131110907391615,0.32541386508351233,-0.6840864544231714,1.946066816509053,-0.04020163615738808,-0.011096815930071302,BATTERY
9363,2.314467952848322,-0.349833880235093,-0.5165756861874153,-0.3746269712991747,-0.5138569711567494,-0.04020163615738808,1.5012545418296255,BATTERY
9364,-0.43206474246892906,-0.40131110907391615,0.37219106237634164,0.5537514780728153,-0.5138569711567494,-0.04020163615738808,-1.019331054436536,BATTERY
9365,-0.43206474246892906,-0.24687942255744666,-0.5165756861874153,-0.4777801323405069,-0.5138569711567494,-0.04020163615738808,-0.5152139351833036,BATTERY
9366,-0.43206474246892906,-0.1954021937186235,-0.6569072780659033,-0.529356712861173,-0.5138569711567494,-1.4287986432096689,-1.523448173689768,BATTERY
9369,-0.43206474246892906,-0.040970507202154005,-1.4053424347511725,-0.06516748817517803,-0.5138569711567494,-1.4287986432096689,-0.5152139351833036,BATTERY
9371,-0.43206474246892906,-0.1954021937186235,-0.18913530513761015,-0.3230503907785086,-0.5138569711567494,-1.4287986432096689,1.5012545418296255,BATTERY
9374,-0.43206474246892906,-0.24687942255744666,1.16740341635444,-0.3230503907785086,-0.5138569711567494,1.3483953708948926,-1.523448173689768,BATTERY
9376,2.314467952848322,3.5109582826766443,-0.6101300807730741,-0.4262035518198408,-0.5138569711567494,1.3483953708948926,-1.523448173689768,BATTERY
9379,-0.43206474246892906,1.81220973099548,-0.5165756861874153,-0.3230503907785086,-0.5138569711567494,-0.04020163615738808,0.49302030332316094,BATTERY
9383,2.314467952848322,0.31937009466960814,1.4012894028185867,-0.4777801323405069,-0.5138569711567494,1.3483953708948926,0.9971374225763933,BATTERY
9385,-0.43206474246892906,-0.40131110907391615,1.1206262190616108,-0.3746269712991747,-0.5138569711567494,-0.04020163615738808,-1.523448173689768,BATTERY
9389,-0.43206474246892906,-0.1954021937186235,-1.639228421215319,-0.01359090765451193,-0.5138569711567494,-0.04020163615738808,-0.011096815930071302,BATTERY
9391,-0.43206474246892906,1.81220973099548,0.32541386508351233,-0.3230503907785086,-0.5138569711567494,-0.04020163615738808,-1.019331054436536,BATTERY
9392,2.314467952848322,-0.5042655667515625,-0.4697984888945861,-0.3230503907785086,-0.5138569711567494,1.3483953708948926,1.5012545418296255,BATTERY
9393,-0.43206474246892906,-0.24687942255744666,1.2609578109400987,-0.4777801323405069,-0.5138569711567494,1.3483953708948926,-0.011096815930071302,BATTERY
9397,-0.43206474246892906,-0.14392496487980033,0.32541386508351233,-0.3746269712991747,-0.5138569711567494,-0.04020163615738808,0.9971374225763933,BATTERY
9400,-0.43206474246892906,1.81220973099548,-0.2826896997232688,-0.06516748817517803,-0.5138569711567494,1.3483953708948926,-0.5152139351833036,BATTERY
9406,-0.43206474246892906,-0.1954021937186235,0.278636667790683,-0.3230503907785086,-0.5138569711567494,-0.04020163615738808,-0.011096815930071302,BATTERY
9416,-0.43206474246892906,-0.1954021937186235,-0.5165756861874153,0.1411388339074864,-0.5138569711567494,-0.04020163615738808,-0.5152139351833036,BATTERY
9428,-0.43206474246892906,-0.40131110907391615,0.6528542461333176,-0.3746269712991747,-0.5138569711567494,-0.04020163615738808,-1.523448173689768,BATTERY
9429,-0.43206474246892906,-0.40131110907391615,-0.3762440943089274,-0.529356712861173,-0.5138569711567494,-0.04020163615738808,-1.523448173689768,BATTERY
9433,-0.43206474246892906,-0.24687942255744666,0.23185947049785371,-0.4777801323405069,-0.5138569711567494,-1.4287986432096689,0.49302030332316094,BATTERY
9435,-0.43206474246892906,-0.14392496487980033,-0.5165756861874153,-0.4777801323405069,-0.5138569711567494,-0.04020163615738808,-0.011096815930071302,BATTERY
9437,-0.43206474246892906,-0.40131110907391615,-0.3294668970160981,-0.3746269712991747,-0.5138569711567494,1.3483953708948926,-1.523448173689768,BATTERY
9439,2.314467952848322,2.996185994288413,-0.4697984888945861,-0.3230503907785086,-0.5138569711567494,1.3483953708948926,-0.011096815930071302,BATTERY
9444,-0.43206474246892906,-0.40131110907391615,0.6060770488404883,-0.3746269712991747,1.946066816509053,-0.04020163615738808,-0.5152139351833036,BATTERY
9445,-0.43206474246892906,-0.1954021937186235,-1.3117880401655138,-0.3230503907785086,-0.5138569711567494,-1.4287986432096689,-0.011096815930071302,BATTERY
9446,-0.43206474246892906,-0.1954021937186235,-0.4697984888945861,-0.3230503907785086,-0.5138569711567494,1.3483953708948926,-1.523448173689768,BATTERY
9447,-0.43206474246892906,-0.1954021937186235,-0.18913530513761015,2.5136615378581273,-0.5138569711567494,-1.4287986432096689,-0.011096815930071302,BATTERY
9450,-0.43206474246892906,0.2164156369919618,-1.639228421215319,-0.3230503907785086,-0.5138569711567494,-0.04020163615738808,1.5012545418296255,BATTERY
9452,-0.43206474246892906,0.06198395047549232,-1.4053424347511725,-0.4777801323405069,-0.5138569711567494,-1.4287986432096689,-1.019331054436536,BATTERY
9454,-0.43206474246892906,-0.1954021937186235,-0.5165756861874153,-0.3230503907785086,-0.5138569711567494,-0.04020163615738808,-0.5152139351833036,BATTERY
9461,-0.43206474246892906,-0.40131110907391615,-0.6569072780659033,-0.3746269712991747,-0.5138569711567494,-1.4287986432096689,0.9971374225763933,BATTERY
9462,2.314467952848322,-0.1954021937186235,-0.5165756861874153,-0.6840864544231714,-0.5138569711567494,-0.04020163615738808,0.9971374225763933,BATTERY
9463,-0.43206474246892906,-0.14392496487980033,0.32541386508351233,-0.4777801323405069,-0.5138569711567494,-0.04020163615738808,0.49302030332316094,BATTERY
9464,-0.43206474246892906,-0.40131110907391615,-0.6569072780659033,-0.3746269712991747,1.946066816509053,-1.4287986432096689,0.9971374225763933,BATTERY
9468,-0.43206474246892906,-0.1954021937186235,-0.7504616726515619,-0.529356712861173,-0.5138569711567494,-0.04020163615738808,0.9971374225763933,BATTERY
9471,2.314467952848322,-0.349833880235093,1.4012894028185867,-0.4262035518198408,-0.5138569711567494,1.3483953708948926,0.9971374225763933,BATTERY
9474,-0.43206474246892906,-0.24687942255744666,-1.3117880401655138,-0.4777801323405069,-0.5138569711567494,-1.4287986432096689,0.9971374225763933,BATTERY
9479,-0.43206474246892906,-0.1954021937186235,-1.3117880401655138,-0.529356712861173,-0.5138569711567494,-1.4287986432096689,0.9971374225763933,BATTERY
9480,-0.43206474246892906,-0.40131110907391615,1.4012894028185867,-0.529356712861173,-0.5138569711567494,1.3483953708948926,-1.019331054436536,BATTERY
9483,-0.43206474246892906,3.305049367321352,-0.4230212916017568,1.378976766403473,-0.5138569711567494,1.3483953708948926,-1.019331054436536,BATTERY
9489,-0.43206474246892906,-0.1954021937186235,-0.3762440943089274,-0.4777801323405069,-0.5138569711567494,-0.04020163615738808,-0.5152139351833036,BATTERY
9492,-0.43206474246892906,3.047663223127236,-0.5165756861874153,-0.4777801323405069,-0.5138569711567494,-0.04020163615738808,-0.5152139351833036,BATTERY
9496,-0.43206474246892906,-0.40131110907391615,1.16740341635444,-0.6840864544231714,-0.5138569711567494,1.3483953708948926,-0.5152139351833036,BATTERY
9499,-0.43206474246892906,-0.1954021937186235,-0.0488037132591222,0.45059831703148306,-0.5138569711567494,-0.04020163615738808,0.9971374225763933,BATTERY
9512,2.314467952848322,3.047663223127236,-0.4697984888945861,-0.4777801323405069,-0.5138569711567494,1.3483953708948926,-0.5152139351833036,BATTERY
9514,-0.43206474246892906,0.06198395047549232,-0.4697984888945861,-0.4777801323405069,-0.5138569711567494,1.3483953708948926,-0.011096815930071302,BATTERY
9517,-0.43206474246892906,-0.14392496487980033,-0.6569072780659033,-0.4777801323405069,-0.5138569711567494,-1.4287986432096689,0.49302030332316094,BATTERY
9518,-0.43206474246892906,0.8341423830578398,-0.3294668970160981,-0.4262035518198408,-0.5138569711567494,1.3483953708948926,1.5012545418296255,BATTERY
9522,-0.43206474246892906,-0.1954021937186235,0.4657454569620003,-0.4777801323405069,-0.5138569711567494,1.3483953708948926,-1.523448173689768,BATTERY
9524,2.314467952848322,1.554823586801364,1.5416209946970747,-0.4777801323405069,-0.5138569711567494,-0.04020163615738808,1.5012545418296255,BATTERY
9534,-0.43206474246892906,1.9151641886731263,1.448066600111416,-0.4777801323405069,-0.5138569711567494,1.3483953708948926,-1.019331054436536,BATTERY
9535,-0.43206474246892906,1.9666414175119495,-0.3294668970160981,-0.4262035518198408,-0.5138569711567494,1.3483953708948926,-1.523448173689768,BATTERY
9537,-0.43206474246892906,-0.24687942255744666,-1.5924512239224897,-0.4777801323405069,-0.5138569711567494,-0.04020163615738808,-1.019331054436536,BATTERY
9539,-0.43206474246892906,-0.09244773604097717,-0.5633528834802447,0.03798567286615418,-0.5138569711567494,-1.4287986432096689,-1.523448173689768,BATTERY
9546,2.314467952848322,3.2535721384825287,1.4948437974042452,-0.4777801323405069,-0.5138569711567494,1.3483953708948926,0.49302030332316094,BATTERY
9548,2.314467952848322,-0.5042655667515625,0.6060770488404883,-0.4777801323405069,-0.5138569711567494,-0.04020163615738808,-0.5152139351833036,BATTERY
9551,-0.43206474246892906,-0.14392496487980033,-0.6101300807730741,-0.4777801323405069,-0.5138569711567494,1.3483953708948926,-1.019331054436536,BATTERY
9557,-0.43206474246892906,-0.14392496487980033,-0.4697984888945861,-0.4777801323405069,-0.5138569711567494,1.3483953708948926,0.49302030332316094,BATTERY
9558,2.314467952848322,-0.349833880235093,-0.4697984888945861,-0.3230503907785086,-0.5138569711567494,1.3483953708948926,0.49302030332316094,BATTERY
9559,-0.43206474246892906,-0.40131110907391615,0.13830507591219507,-0.3746269712991747,-0.5138569711567494,-0.04020163615738808,-0.5152139351833036,BATTERY
9571,2.314467952848322,2.738799850094297,0.32541386508351233,-0.6840864544231714,-0.5138569711567494,-0.04020163615738808,-0.5152139351833036,BATTERY
9573,-0.43206474246892906,1.81220973099548,1.6351753892827332,-0.3230503907785086,-0.5138569711567494,-0.04020163615738808,-1.019331054436536,BATTERY
9574,-0.43206474246892906,-0.14392496487980033,-0.18913530513761015,-0.3230503907785086,-0.5138569711567494,-1.4287986432096689,0.9971374225763933,BATTERY
9577,-0.43206474246892906,1.9151641886731263,1.0738490217687815,-0.3230503907785086,-0.5138569711567494,-0.04020163615738808,0.9971374225763933,BATTERY
9578,2.314467952848322,2.121073104028419,-0.3294668970160981,-0.3230503907785086,-0.5138569711567494,1.3483953708948926,-1.019331054436536,BATTERY
9587,-0.43206474246892906,-0.14392496487980033,-0.5633528834802447,-0.4777801323405069,-0.5138569711567494,-1.4287986432096689,0.49302030332316094,BATTERY
9588,-0.43206474246892906,-0.40131110907391615,0.278636667790683,-0.6840864544231714,-0.5138569711567494,-0.04020163615738808,-1.523448173689768,BATTERY
9591,-0.43206474246892906,1.8636869598343033,1.448066600111416,-0.4777801323405069,-0.5138569711567494,1.3483953708948926,1.5012545418296255,BATTERY
9594,-0.43206474246892906,0.8341423830578398,0.18508227320502438,-0.4777801323405069,-0.5138569711567494,1.3483953708948926,-1.019331054436536,BATTERY
9595,-0.43206474246892906,-0.24687942255744666,1.5416209946970747,-0.4777801323405069,-0.5138569711567494,-0.04020163615738808,1.5012545418296255,BATTERY
9598,-0.43206474246892906,-0.40131110907391615,0.37219106237634164,-0.6840864544231714,-0.5138569711567494,-0.04020163615738808,-0.011096815930071302,BATTERY
9601,-0.43206474246892906,-0.40131110907391615,1.448066600111416,-0.3746269712991747,-0.5138569711567494,1.3483953708948926,-1.523448173689768,BATTERY
9610,2.314467952848322,3.099140451966059,0.278636667790683,-0.4777801323405069,-0.5138569711567494,-0.04020163615738808,0.9971374225763933,BATTERY
9615,2.314467952848322,2.996185994288413,-0.5165756861874153,-0.4262035518198408,-0.5138569711567494,-0.04020163615738808,-1.019331054436536,BATTERY
9617,-0.43206474246892906,3.305049367321352,1.1206262190616108,-0.06516748817517803,-0.5138569711567494,-0.04020163615738808,0.9971374225763933,BATTERY
9622,2.314467952848322,2.996185994288413,0.04475068132653644,-0.4777801323405069,-0.5138569711567494,1.3483953708948926,-0.011096815930071302,BATTERY
9627,-0.43206474246892906,1.9151641886731263,1.5416209946970747,-0.3230503907785086,-0.5138569711567494,-0.04020163615738808,-1.523448173689768,BATTERY
9635,-0.43206474246892906,-0.1954021937186235,-1.3117880401655138,-0.6325098739025052,-0.5138569711567494,-1.4287986432096689,-0.011096815930071302,BATTERY
9636,-0.43206474246892906,4.437548401775461,-0.4697984888945861,-0.4262035518198408,-0.5138569711567494,1.3483953708948926,-1.523448173689768,BATTERY
9642,2.314467952848322,2.6873226212554737,-0.5165756861874153,-0.3230503907785086,-0.5138569711567494,-0.04020163615738808,0.49302030332316094,BATTERY
9643,-0.43206474246892906,-0.40131110907391615,0.13830507591219507,-0.6840864544231714,1.946066816509053,-0.04020163615738808,-1.523448173689768,BATTERY
9649,-0.43206474246892906,1.9151641886731263,-1.3117880401655138,-0.3230503907785086,-0.5138569711567494,-1.4287986432096689,0.9971374225763933,BATTERY
9652,-0.43206474246892906,-0.14392496487980033,-0.5633528834802447,-0.4777801323405069,-0.5138569711567494,-1.4287986432096689,-0.5152139351833036,BATTERY
9657,-0.43206474246892906,-0.1954021937186235,-0.18913530513761015,0.5537514780728153,-0.5138569711567494,-1.4287986432096689,-0.5152139351833036,BATTERY
9658,-0.43206474246892906,-0.1954021937186235,1.448066600111416,-0.3746269712991747,-0.5138569711567494,1.3483953708948926,-0.5152139351833036,BATTERY
9659,2.314467952848322,3.6139127403542908,-0.2826896997232688,-0.11674406869584415,-0.5138569711567494,1.3483953708948926,-0.011096815930071302,BATTERY
9662,-0.43206474246892906,-0.14392496487980033,-0.6101300807730741,-0.4777801323405069,-0.5138569711567494,1.3483953708948926,0.9971374225763933,BATTERY
9664,2.314467952848322,2.996185994288413,-0.4697984888945861,-0.4777801323405069,-0.5138569711567494,1.3483953708948926,0.9971374225763933,BATTERY
9665,2.314467952848322,2.8417543077719434,1.0738490217687815,-0.3746269712991747,-0.5138569711567494,-0.04020163615738808,-0.011096815930071302,BATTERY
9666,-0.43206474246892906,0.2164156369919618,-0.3762440943089274,-0.3230503907785086,-0.5138569711567494,-0.04020163615738808,-0.5152139351833036,BATTERY
9669,-0.43206474246892906,0.2164156369919618,1.16740341635444,-0.3230503907785086,-0.5138569711567494,1.3483953708948926,0.49302030332316094,BATTERY
9672,-0.43206474246892906,-0.40131110907391615,0.278636667790683,-0.6840864544231714,-0.5138569711567494,-0.04020163615738808,0.49302030332316094,BATTERY
9676,-0.43206474246892906,-0.40131110907391615,-0.18913530513761015,-0.06516748817517803,-0.5138569711567494,-1.4287986432096689,1.5012545418296255,BATTERY
9678,2.314467952848322,0.2164156369919618,0.18508227320502438,-0.4777801323405069,-0.5138569711567494,1.3483953708948926,-0.5152139351833036,BATTERY
9681,2.314467952848322,0.47380178118607763,1.448066600111416,0.34744515599015086,-0.5138569711567494,1.3483953708948926,0.49302030332316094,BATTERY
9684,-0.43206474246892906,0.8341423830578398,1.5416209946970747,-0.4777801323405069,-0.5138569711567494,-0.04020163615738808,-0.5152139351833036,BATTERY
9685,-0.43206474246892906,3.356526596160175,0.32541386508351233,-0.4777801323405069,-0.5138569711567494,-0.04020163615738808,-0.011096815930071302,BATTERY
9690,-0.43206474246892906,1.9151641886731263,-1.639228421215319,2.5136615378581273,-0.5138569711567494,-0.04020163615738808,-0.5152139351833036,BATTERY
9699,2.314467952848322,1.7092552733178337,-0.6101300807730741,-0.3230503907785086,-0.5138569711567494,1.3483953708948926,-1.523448173689768,BATTERY
9701,-0.43206474246892906,-0.1954021937186235,0.4657454569620003,-0.6840864544231714,-0.5138569711567494,1.3483953708948926,-0.011096815930071302,BATTERY
9702,2.314467952848322,-0.349833880235093,-0.4697984888945861,-0.3230503907785086,-0.5138569711567494,1.3483953708948926,0.49302030332316094,BATTERY
9707,-0.43206474246892906,1.9151641886731263,0.18508227320502438,-0.4777801323405069,-0.5138569711567494,1.3483953708948926,-1.019331054436536,BATTERY
9708,2.314467952848322,0.2164156369919618,-1.3585652374583432,0.6569046391141475,-0.5138569711567494,-1.4287986432096689,1.5012545418296255,BATTERY
9709,-0.43206474246892906,-0.1954021937186235,0.32541386508351233,-0.3230503907785086,-0.5138569711567494,-0.04020163615738808,0.49302030332316094,BATTERY
9712,2.314467952848322,1.6063008156401872,0.6996314434261469,-0.4777801323405069,-0.5138569711567494,-0.04020163615738808,-1.523448173689768,BATTERY
9713,2.314467952848322,4.591980088291931,-0.2826896997232688,-0.11674406869584415,-0.5138569711567494,1.3483953708948926,0.49302030332316094,BATTERY
9717,-0.43206474246892906,1.81220973099548,-1.3117880401655138,-0.6325098739025052,-0.5138569711567494,-1.4287986432096689,0.9971374225763933,BATTERY
9719,-0.43206474246892906,1.81220973099548,1.4948437974042452,-0.2714738102578425,-0.5138569711567494,1.3483953708948926,-1.523448173689768,BATTERY
9720,-0.43206474246892906,0.2164156369919618,-1.3585652374583432,-0.3230503907785086,-0.5138569711567494,-1.4287986432096689,0.49302030332316094,BATTERY
9723,-0.43206474246892906,-0.40131110907391615,-0.5633528834802447,-0.6840864544231714,-0.5138569711567494,-1.4287986432096689,-1.019331054436536,BATTERY
9725,-0.43206474246892906,-0.24687942255744666,-0.7972388699443913,-0.4777801323405069,-0.5138569711567494,-0.04020163615738808,-0.5152139351833036,BATTERY
9726,-0.43206474246892906,-0.2983566513962698,-0.9843476591157085,-0.4777801323405069,-0.5138569711567494,-0.04020163615738808,0.9971374225763933,BATTERY
9728,-0.43206474246892906,-0.1954021937186235,-1.5456740266296605,-0.3230503907785086,-0.5138569711567494,-0.04020163615738808,0.49302030332316094,BATTERY
9738,-0.43206474246892906,-0.40131110907391615,0.278636667790683,-0.6840864544231714,-0.5138569711567494,-0.04020163615738808,0.49302030332316094,BATTERY
9742,-0.43206474246892906,-0.40131110907391615,0.7931858380118055,-0.3746269712991747,-0.5138569711567494,-0.04020163615738808,1.5012545418296255,BATTERY
9746,-0.43206474246892906,-0.1954021937186235,0.418968259669171,-0.6840864544231714,-0.5138569711567494,-0.04020163615738808,-0.011096815930071302,BATTERY
9747,-0.43206474246892906,-0.1954021937186235,-0.5165756861874153,0.45059831703148306,-0.5138569711567494,-0.04020163615738808,-1.523448173689768,BATTERY
9748,-0.43206474246892906,1.81220973099548,-0.5633528834802447,-0.3230503907785086,-0.5138569711567494,-1.4287986432096689,-0.5152139351833036,BATTERY
9753,-0.43206474246892906,-0.1954021937186235,1.16740341635444,-0.3746269712991747,-0.5138569711567494,1.3483953708948926,-0.5152139351833036,BATTERY
9757,-0.43206474246892906,-0.40131110907391615,-0.4697984888945861,-0.6840864544231714,1.946066816509053,1.3483953708948926,0.9971374225763933,BATTERY
9760,2.314467952848322,3.9227761133872296,1.448066600111416,-0.4777801323405069,-0.5138569711567494,1.3483953708948926,-0.5152139351833036,BATTERY
9761,2.314467952848322,1.1430057560907787,-0.3294668970160981,-0.3230503907785086,-0.5138569711567494,1.3483953708948926,1.5012545418296255,BATTERY
9765,-0.43206474246892906,-0.40131110907391615,-0.5165756861874153,-0.3746269712991747,-0.5138569711567494,-0.04020163615738808,-0.011096815930071302,BATTERY
9767,-0.43206474246892906,-0.1954021937186235,-1.3117880401655138,-0.4777801323405069,-0.5138569711567494,-1.4287986432096689,0.49302030332316094,BATTERY
9768,-0.43206474246892906,1.9151641886731263,-0.5165756861874153,-0.4262035518198408,-0.5138569711567494,-0.04020163615738808,1.5012545418296255,BATTERY
9769,-0.43206474246892906,1.9151641886731263,1.448066600111416,1.378976766403473,1.946066816509053,1.3483953708948926,0.9971374225763933,BATTERY
9779,-0.43206474246892906,1.81220973099548,-0.3762440943089274,-0.3230503907785086,-0.5138569711567494,-0.04020163615738808,0.9971374225763933,BATTERY
9783,-0.43206474246892906,-0.24687942255744666,-1.4053424347511725,-0.4777801323405069,-0.5138569711567494,-1.4287986432096689,-0.011096815930071302,BATTERY
9785,-0.43206474246892906,1.81220973099548,1.588398191989904,0.6569046391141475,-0.5138569711567494,-0.04020163615738808,0.9971374225763933,BATTERY
9786,2.314467952848322,0.8856196118966629,-0.5165756861874153,-0.6840864544231714,-0.5138569711567494,-0.04020163615738808,-1.523448173689768,BATTERY
9787,2.314467952848322,0.6282334677025472,1.1206262190616108,-0.3230503907785086,-0.5138569711567494,-0.04020163615738808,0.9971374225763933,BATTERY
9789,2.314467952848322,0.8856196118966629,-0.3294668970160981,-0.11674406869584415,-0.5138569711567494,1.3483953708948926,-0.011096815930071302,BATTERY
9793,-0.43206474246892906,-0.2983566513962698,0.09152787861936575,-0.4777801323405069,-0.5138569711567494,-0.04020163615738808,0.9971374225763933,BATTERY
9797,2.314467952848322,-0.349833880235093,-0.3294668970160981,-0.3230503907785086,-0.5138569711567494,1.3483953708948926,1.5012545418296255,BATTERY
9799,-0.43206474246892906,-0.24687942255744666,-0.9843476591157085,-0.4777801323405069,-0.5138569711567494,-0.04020163615738808,-1.019331054436536,BATTERY
9801,-0.43206474246892906,-0.1954021937186235,-0.3762440943089274,-0.3230503907785086,-0.5138569711567494,-0.04020163615738808,0.9971374225763933,BATTERY
9805,-0.43206474246892906,0.2164156369919618,1.2141806136472695,-0.3230503907785086,1.946066816509053,-0.04020163615738808,-1.523448173689768,BATTERY
9812,2.314467952848322,4.2316394864201685,-0.4697984888945861,-0.3230503907785086,-0.5138569711567494,1.3483953708948926,-1.523448173689768,BATTERY
9814,-0.43206474246892906,-0.14392496487980033,-0.5165756861874153,-0.4777801323405069,-0.5138569711567494,-0.04020163615738808,-1.019331054436536,BATTERY
9818,-0.43206474246892906,-0.1954021937186235,0.37219106237634164,-0.4777801323405069,-0.5138569711567494,-0.04020163615738808,0.9971374225763933,BATTERY
9823,2.314467952848322,-0.5042655667515625,1.1206262190616108,0.08956225338682029,-0.5138569711567494,-0.04020163615738808,-0.011096815930071302,BATTERY
9834,-0.43206474246892906,0.11346117931431549,1.4012894028185867,-0.4777801323405069,-0.5138569711567494,1.3483953708948926,0.9971374225763933,BATTERY
9835,2.314467952848322,2.996185994288413,-0.3294668970160981,-0.4262035518198408,-0.5138569711567494,1.3483953708948926,-1.019331054436536,BATTERY
9840,-0.43206474246892906,-0.1954021937186235,1.728729783868392,-0.4777801323405069,-0.5138569711567494,-0.04020163615738808,0.9971374225763933,BATTERY
9844,-0.43206474246892906,-0.1954021937186235,1.8222841784540507,-0.3230503907785086,-0.5138569711567494,-0.04020163615738808,-0.011096815930071302,BATTERY
9845,-0.43206474246892906,-0.1954021937186235,-0.18913530513761015,-0.06516748817517803,-0.5138569711567494,-1.4287986432096689,0.49302030332316094,BATTERY
9846,2.314467952848322,-0.5042655667515625,-0.3294668970160981,-0.4777801323405069,-0.5138569711567494,1.3483953708948926,0.9971374225763933,BATTERY
9848,-0.43206474246892906,-0.14392496487980033,-0.5633528834802447,-0.4777801323405069,-0.5138569711567494,-1.4287986432096689,0.49302030332316094,BATTERY
9851,-0.43206474246892906,-0.1954021937186235,-1.5924512239224897,-0.4777801323405069,-0.5138569711567494,-0.04020163615738808,0.9971374225763933,BATTERY
9855,-0.43206474246892906,-0.24687942255744666,0.09152787861936575,-0.4777801323405069,-0.5138569711567494,-0.04020163615738808,0.9971374225763933,BATTERY
9857,-0.43206474246892906,-0.1954021937186235,-1.3585652374583432,0.34744515599015086,-0.5138569711567494,-1.4287986432096689,-1.523448173689768,BATTERY
9860,-0.43206474246892906,-0.24687942255744666,-0.6569072780659033,-0.4777801323405069,-0.5138569711567494,-1.4287986432096689,1.5012545418296255,BATTERY
9861,-0.43206474246892906,-0.09244773604097717,1.588398191989904,-0.4777801323405069,-0.5138569711567494,-0.04020163615738808,-1.523448173689768,BATTERY
9867,2.314467952848322,-0.349833880235093,-0.3294668970160981,-0.3230503907785086,-0.5138569711567494,1.3483953708948926,0.49302030332316094,BATTERY
9868,-0.43206474246892906,-0.40131110907391615,1.6351753892827332,-0.3746269712991747,-0.5138569711567494,-0.04020163615738808,-0.011096815930071302,BATTERY
9869,-0.43206474246892906,-0.1954021937186235,-0.5633528834802447,0.34744515599015086,-0.5138569711567494,-1.4287986432096689,0.49302030332316094,BATTERY
9870,2.314467952848322,2.8932315366107666,1.4948437974042452,-0.4777801323405069,-0.5138569711567494,1.3483953708948926,-1.019331054436536,BATTERY
9874,-0.43206474246892906,-0.40131110907391615,1.5416209946970747,-0.6840864544231714,1.946066816509053,-0.04020163615738808,-1.019331054436536,BATTERY
9877,-0.43206474246892906,-0.14392496487980033,-1.3117880401655138,-0.4777801323405069,-0.5138569711567494,-1.4287986432096689,0.9971374225763933,BATTERY
9882,2.314467952848322,2.8932315366107666,1.6351753892827332,-0.4777801323405069,-0.5138569711567494,-0.04020163615738808,0.49302030332316094,BATTERY
9886,-0.43206474246892906,-0.40131110907391615,1.4948437974042452,-0.6840864544231714,-0.5138569711567494,1.3483953708948926,0.9971374225763933,BATTERY
9889,-0.43206474246892906,-0.40131110907391615,0.32541386508351233,-0.6840864544231714,-0.5138569711567494,-0.04020163615738808,1.5012545418296255,BATTERY
9890,2.314467952848322,3.5109582826766443,-0.4697984888945861,-0.11674406869584415,-0.5138569711567494,1.3483953708948926,-1.019331054436536,BATTERY
9895,-0.43206474246892906,-0.2983566513962698,0.278636667790683,-0.3230503907785086,-0.5138569711567494,-0.04020163615738808,1.5012545418296255,BATTERY
9898,2.314467952848322,2.738799850094297,1.027071824475952,-0.4777801323405069,-0.5138569711567494,1.3483953708948926,0.9971374225763933,BATTERY
9902,-0.43206474246892906,-0.1954021937186235,-0.2826896997232688,-0.4777801323405069,-0.5138569711567494,1.3483953708948926,-0.011096815930071302,BATTERY
9910,-0.43206474246892906,-0.40131110907391615,0.32541386508351233,-0.3746269712991747,-0.5138569711567494,-0.04020163615738808,0.49302030332316094,BATTERY
9912,-0.43206474246892906,-0.1954021937186235,1.3545122055257575,-0.3230503907785086,-0.5138569711567494,-0.04020163615738808,0.9971374225763933,BATTERY
9914,2.314467952848322,5.312661292035455,1.4948437974042452,-0.4777801323405069,-0.5138569711567494,1.3483953708948926,-0.5152139351833036,BATTERY
9921,-0.43206474246892906,-0.24687942255744666,-0.5165756861874153,-0.3746269712991747,-0.5138569711567494,-0.04020163615738808,-0.011096815930071302,BATTERY
9938,-0.43206474246892906,-0.40131110907391615,0.6996314434261469,-0.3746269712991747,-0.5138569711567494,-0.04020163615738808,-0.5152139351833036,BATTERY
9942,-0.43206474246892906,-0.40131110907391615,-0.5165756861874153,-0.6840864544231714,-0.5138569711567494,-0.04020163615738808,0.49302030332316094,BATTERY
9944,-0.43206474246892906,-0.1954021937186235,-1.5456740266296605,-0.3230503907785086,-0.5138569711567494,-0.04020163615738808,1.5012545418296255,BATTERY
9946,-0.43206474246892906,-0.40131110907391615,-0.9843476591157085,-0.3746269712991747,-0.5138569711567494,-0.04020163615738808,0.9971374225763933,BATTERY
9947,-0.43206474246892906,-0.1954021937186235,0.18508227320502438,-0.3230503907785086,-0.5138569711567494,1.3483953708948926,-0.011096815930071302,BATTERY
9950,-0.43206474246892906,-0.24687942255744666,-0.7036844753587327,-0.4777801323405069,-0.5138569711567494,-0.04020163615738808,-0.5152139351833036,BATTERY
9952,-0.43206474246892906,-0.40131110907391615,0.37219106237634164,-0.3746269712991747,1.946066816509053,-0.04020163615738808,-0.5152139351833036,BATTERY
9957,2.314467952848322,0.6797106965413703,1.6351753892827332,-0.4777801323405069,-0.5138569711567494,-0.04020163615738808,0.9971374225763933,BATTERY
9960,-0.43206474246892906,3.4080038249989983,-0.002026515966292885,1.6368596690068036,-0.5138569711567494,1.3483953708948926,-0.5152139351833036,BATTERY
